GroupName,ChartName,point_time,point_val,Batch_ID,FabPhase,Production Line
apple821,x,2024/8/1 11:43,0.51,1BJFD,T12P4,7
apple822,x,2024/8/1 11:43,0.54,1BJFG,T12P4,7
apple823,x,2024/8/1 11:43,0.28,1BJET,T12P4,7
apple824,x,2024/8/1 11:43,0.52,1BJFA,T12P4,7
apple825,x,2024/8/1 11:44,0.69,1BJEJ,T12P4,7
apple826,x,2024/8/1 11:44,0.55,1BJFB,T12P4,7
apple827,x,2024/8/1 11:44,0.36,1BJEM,T12P4,7
apple828,x,2024/8/1 11:44,0.54,1BJFB,T12P4,7
apple829,x,2024/8/1 11:44,0.53,1BJFC,T12P4,7
apple830,x,2024/8/1 11:44,0.5,1BJES,T12P4,7
apple831,x,2024/8/1 11:44,0.5,1BJES,T12P4,7
apple832,x,2024/8/1 11:45,0.53,1BJFE,T12P4,7
apple833,x,2024/8/5 15:34,0.34,1BJEK,T12P4,7
apple834,x,2024/8/5 15:34,0.47,1BJEN,T12P4,7
apple835,x,2024/8/5 15:34,0.53,1BJEO,T12P4,7
apple836,x,2024/8/5 15:34,0.47,1BJEN,T12P4,7
apple837,x,2024/8/5 15:34,0.39,1BJER,T12P4,7
apple838,x,2024/8/5 15:34,0.39,1BJER,T12P4,7
apple839,x,2024/8/5 15:35,0.32,1BJEQ,T12P4,7
apple840,x,2024/8/5 15:35,0.54,1BJEV,T12P4,7
apple841,x,2024/8/5 15:35,0.54,1BJEV,T12P4,7
apple842,x,2024/8/5 15:36,0.32,1BJEQ,T12P4,7
apple843,x,2024/8/5 15:36,0.61,1BJFH,T12P4,7
apple844,x,2024/8/5 15:36,0.57,1BJEV,T12P4,7
apple845,x,2024/8/5 15:36,0.6,1BJFI,T12P4,7
apple846,x,2024/8/5 15:36,0.6,1BJFI,T12P4,7
apple847,x,2024/8/5 15:36,0.52,1BJFP,T12P4,7
apple848,x,2024/8/5 15:37,0.5,1BJGA,T12P4,7
apple849,x,2024/8/8 11:14,0.45,1BJFX,T12P4,7
apple850,x,2024/8/8 11:14,0.49,1BJGD,T12P4,7
apple851,x,2024/8/8 11:15,0.55,1BJGB,T12P4,7
apple852,x,2024/8/8 11:15,0.25,1BJGJ,T12P4,7
apple853,x,2024/9/3 12:23,0.49,1BJGC,T12P4,7
apple854,x,2024/9/3 12:23,0.18,1BJFY,T12P4,7
apple855,x,2024/9/3 12:24,0.2,1BJFZ,T12P4,7
apple856,x,2024/9/3 12:24,0.29,1BJGF,T12P4,7
apple857,x,2024/9/3 12:25,0.24,1BJGH,T12P4,7
apple858,x,2024/9/3 12:25,0.24,1BJGG,T12P4,7
apple859,x,2024/9/3 12:25,0.22,1BJFZ,T12P4,7
apple860,x,2024/9/3 12:26,0.24,1BJGG,T12P4,7
apple861,x,2024/9/3 12:26,0.61,1BJGK,T12P4,7
apple862,x,2024/9/13 12:21,0.59,1BJGI,T12P4,7
apple863,x,2024/9/13 12:21,0.75,1BJFL,T12P4,7
apple864,x,2024/9/13 12:21,0.19,1BJHE,T12P4,7
apple865,x,2024/9/13 12:21,0.37,1BJGL,T12P4,7
apple866,x,2024/9/13 12:22,0.59,1BJGI,T12P4,7
apple867,x,2024/9/13 12:21,0.6,1BJGE,T12P4,7
apple868,x,2024/9/13 12:22,0.57,1BJHJ,T12P4,7
apple869,x,2024/9/13 12:22,0.59,1BJGE,T12P4,7
apple870,x,2024/9/13 12:22,0.71,1BJEY,T12P4,7
apple871,x,2024/9/13 12:22,0.65,1BJGM,T12P4,7
apple872,x,2024/9/13 12:23,0.27,1BJHS,T12P4,7
apple873,x,2024/9/13 12:23,0.65,1BJGM,T12P4,7
apple874,x,2024/9/13 12:23,0.59,1BJIZ,T12P4,7
apple875,x,2024/9/13 12:23,0.64,1BJHY,T12P4,7
apple876,x,2024/9/13 12:23,0.27,1BJHS,T12P4,7
apple877,x,2024/9/13 12:24,0.68,1BJHV,T12P4,7
apple878,x,2024/9/13 12:24,0.59,1BJHZ,T12P4,7
apple879,x,2024/9/13 12:24,0.64,1BJHY,T12P4,7
apple880,x,2024/9/13 12:25,0.22,1BJIV,T12P4,7
apple881,x,2024/9/13 12:25,0.27,1BJHS,T12P4,7
apple882,x,2024/9/13 12:25,0.22,1BJIV,T12P4,7
apple883,x,2024/9/13 12:25,0.57,1BJHJ,T12P4,7
apple884,x,2024/9/13 12:26,0.7,1BJIW,T12P4,7
apple885,x,2024/9/23 11:06,0.13,1BJJE,T12P4,7
apple886,x,2024/9/23 11:06,0.71,1BJJN,T12P4,7
apple887,x,2024/9/23 11:06,0.2,1BJJM,T12P4,7
apple888,x,2024/9/23 11:06,0.15,1BJJJ,T12P4,7
apple889,x,2024/9/23 11:06,0.67,1BJJS,T12P4,7
apple890,x,2024/9/23 11:06,0.18,1BJJR,T12P4,7
apple891,x,2024/9/23 11:07,0.76,1BJKE,T12P4,7
apple892,x,2024/9/23 11:07,0.17,1BJKA,T12P4,7
apple893,x,2024/9/23 11:07,0.81,1BJJW,T12P4,7
apple894,x,2024/9/23 11:07,0.74,1BJJQ,T12P4,7
apple895,x,2024/9/23 11:07,0.64,1BJIX,T12P4,7
apple896,x,2024/9/23 11:07,0.18,1BJJR,T12P4,7
apple897,x,2024/9/23 11:07,0.68,1BJKC,T12P4,7
apple898,x,2024/9/23 11:07,0.67,1BJJX,T12P4,7
apple899,x,2024/9/23 11:07,0.68,1BJKC,T12P4,7
apple900,x,2024/9/23 11:08,0.37,1BJKB,T12P4,7
apple901,x,2024/9/23 11:08,0.22,1BJKK,T12P4,7
apple902,x,2024/9/23 11:08,0.13,1BJJE,T12P4,7
apple903,x,2024/9/23 11:08,0.57,1BJKJ,T12P4,7
apple904,x,2024/9/23 11:09,0.17,1BJKF,T12P4,7
apple905,x,2024/9/23 11:09,0.67,1BJJS,T12P4,7
apple906,x,2024/9/23 11:09,0.57,1BJKJ,T12P4,7
apple907,x,2024/9/23 11:09,0.15,1BJJJ,T12P4,7
apple908,x,2024/9/23 11:10,0.22,1BJKK,T12P4,7
apple909,x,2024/9/23 11:09,0.71,1BJJN,T12P4,7
apple910,x,2024/9/23 11:10,0.17,1BJKA,T12P4,7
apple911,x,2024/9/23 11:10,0.67,1BJJT,T12P4,7
apple912,x,2024/9/23 11:10,0.16,1BJKG,T12P4,7
apple913,x,2024/9/23 11:10,0.63,1BJKN,T12P4,7
apple914,x,2024/9/23 11:11,0.22,1BJKK,T12P4,7
apple915,x,2024/9/23 11:11,0.67,1BJJT,T12P4,7
apple916,x,2024/9/23 11:11,0.17,1BJKG,T12P4,7
apple917,x,2024/9/23 11:12,0.66,1BJJX,T12P4,7
apple918,x,2024/9/23 11:12,0.63,1BJKN,T12P4,7
apple919,x,2024/9/23 11:13,0.63,1BJKT,T12P4,7
apple920,x,2024/10/8 09:36,0.34,1BJKS,T12P4,7
apple921,x,2024/10/8 09:37,0.38,1BJLG,T12P4,7
apple922,x,2024/10/8 09:37,0.23,1BJKV,T12P4,7
apple923,x,2024/10/8 09:37,0.61,1BJLL,T12P4,7
apple924,x,2024/10/8 09:38,0.17,1BJLI,T12P4,7
apple925,x,2024/10/8 09:38,0.17,1BJLH,T12P4,7
apple926,x,2024/10/8 09:38,0.47,1BJLQ,T12P4,7
apple927,x,2024/10/8 09:39,0.18,1BJLH,T12P4,7
apple928,x,2024/10/8 09:39,0.61,1BJLX,T12P4,7
apple929,x,2024/10/8 09:39,0.61,1BJLL,T12P4,7
apple930,x,2024/10/8 09:40,0.62,1BJLY,T12P4,7
apple931,x,2024/10/8 09:40,0.41,1BJKS,T12P4,7
apple932,x,2024/10/8 09:41,0.38,1BJLG,T12P4,7
apple933,x,2024/10/8 09:41,0.43,1BJLO,T12P4,7
apple934,x,2024/10/8 09:41,0.41,1BJLK,T12P4,7
apple935,x,2024/10/8 09:42,0.43,1BJLO,T12P4,7
apple936,x,2024/10/8 09:42,0.6,1BJLJ,T12P4,7
apple937,x,2024/10/8 09:42,0.41,1BJLK,T12P4,7
apple938,x,2024/10/8 09:43,0.61,1BJLL,T12P4,7
apple939,x,2024/10/8 09:43,0.41,1BJLK,T12P4,7
apple940,x,2024/10/8 09:44,0.22,1BJMC,T12P4,7
apple941,x,2024/10/8 09:44,0.45,1BJLQ,T12P4,7
apple942,x,2024/10/8 09:44,0.7,1BJMD,T12P4,7
apple943,x,2024/10/8 09:49,0.69,1BJLP,T12P4,7
apple944,x,2024/10/8 09:49,0.65,1BJLP,T12P4,7
apple945,x,2024/10/8 09:50,0.61,1BJMQ,T12P4,7
apple946,x,2024/10/8 09:50,0.76,1BJMB,T12P4,7
apple947,x,2024/10/8 09:50,0.62,1BJLW,T12P4,7
apple948,x,2024/10/8 09:50,0.28,1BJJF,T12P4,7
apple949,x,2024/10/8 09:50,0.43,1BJMV,T12P4,7
apple950,x,2024/10/8 09:50,0.21,1BJIY,T12P4,7
apple951,x,2024/10/8 09:51,0.26,1BJJI,T12P4,7
apple952,x,2024/10/8 09:51,0.63,1BJMS,T12P4,7
apple953,x,2024/10/8 09:52,0.43,1BJMR,T12P4,7
apple954,x,2024/10/8 09:52,0.28,1BJJF,T12P4,7
apple955,x,2024/10/8 09:52,0.45,1BJMV,T12P4,7
apple956,x,2024/10/8 09:53,0.65,1BJLW,T12P4,7
apple957,x,2024/10/8 09:53,0.63,1BJMS,T12P4,7
apple958,x,2024/10/8 09:53,0.63,1BJMS,T12P4,7
apple959,x,2024/10/8 09:53,0.28,1BJJI,T12P4,7
apple960,x,2024/10/8 09:55,0.69,1BJMW,T12P4,7
apple961,x,2024/10/8 09:56,0.65,1BJNC,T12P4,7
apple962,x,2024/10/8 09:56,0.36,1BJMX,T12P4,7
apple963,x,2024/10/8 09:56,0.69,1BJMW,T12P4,7
apple964,x,2024/10/8 09:56,0.65,1BJNC,T12P4,7
apple965,x,2024/10/8 09:57,0.65,1BJNQ,T12P4,7
apple966,x,2024/10/8 09:57,0.41,1BJOD,T12P4,7
apple967,x,2024/10/8 09:57,0.36,1BJMX,T12P4,7
apple968,x,2024/10/8 09:57,0.36,1BJNG,T12P4,7
apple969,x,2024/10/8 09:58,0.32,1BJOE,T12P4,7
apple970,x,2024/10/8 09:58,0.71,1BJNM,T12P4,7
apple971,x,2024/10/8 09:59,0.68,1BJOC,T12P4,7
apple972,x,2024/10/8 09:59,0.66,1BJNA,T12P4,7
apple973,x,2024/10/8 09:59,0.4,1BJOF,T12P4,7
apple974,x,2024/10/8 09:59,0.66,1BJNA,T12P4,7
apple975,x,2024/10/8 10:00,0.63,1BJND,T12P4,7
apple976,x,2024/10/8 10:00,0.67,1BJOG,T12P4,7
apple977,x,2024/10/8 10:00,0.65,1BJNB,T12P4,7
apple978,x,2024/10/8 10:00,0.4,1BJOH,T12P4,7
apple979,x,2024/10/8 10:01,0.42,1BJNG,T12P4,7
apple980,x,2024/10/17 11:00,0.53,1BJOI,T12P4,7
apple981,x,2024/10/17 11:00,0.59,1BJPC,T12P4,7
apple982,x,2024/10/17 11:00,0.7,1BJOQ,T12P4,7
apple983,x,2024/10/17 11:01,0.61,1BJPK,T12P4,7
apple984,x,2024/10/17 11:01,0.65,1BJOX,T12P4,7
apple985,x,2024/10/17 11:02,0.68,1BJOX,T12P4,7
apple986,x,2024/10/17 11:02,0.52,1BJON,T12P4,7
apple987,x,2024/10/17 11:03,0.5,1BJPB,T12P4,7
apple988,x,2024/10/17 11:04,0.53,1BJPC,T12P4,7
apple989,x,2024/10/17 11:07,0.58,1BJPG,T12P4,7
apple990,x,2024/10/17 11:07,0.57,1BJOW,T12P4,7
apple991,x,2024/10/17 11:08,0.43,1BJPJ,T12P4,7
apple992,x,2024/10/17 11:08,0.57,1BJOW,T12P4,7
apple993,x,2024/10/17 11:08,0.5,1BJPN,T12P4,7
apple994,x,2024/10/17 11:09,0.5,1BJPN,T12P4,7
apple995,x,2024/10/17 11:09,0.59,1BJPG,T12P4,7
apple996,x,2024/10/17 11:10,0.46,1BJPZ,T12P4,7
apple997,x,2024/10/17 11:10,0.46,1BJPW,T12P4,7
apple998,x,2024/10/17 11:10,0.56,1BJPF,T12P4,7
apple999,x,2024/10/17 11:10,0.42,1BJPL,T12P4,7
apple1000,x,2024/10/17 11:10,0.53,1BJQI,T12P4,7
apple1001,x,2024/10/17 11:11,0.61,1BJQM,T12P4,7
apple1002,x,2024/10/17 11:11,0.46,1BJPZ,T12P4,7
apple1003,x,2024/10/17 11:11,0.48,1BJQC,T12P4,7
apple1004,x,2024/10/17 11:12,0.66,1BJQR,T12P4,7
apple1005,x,2024/10/17 11:14,0.59,1BJQS,T12P4,7
apple1006,x,2024/10/17 11:15,0.5,1BJPT,T12P4,7
apple1007,x,2024/10/17 11:15,0.5,1BJPT,T12P4,7
apple1008,x,2024/10/17 11:15,0.49,1BJQN,T12P4,7
apple1009,x,2024/10/17 11:16,0.61,1BJQT,T12P4,7
apple1010,x,2024/10/17 11:16,0.58,1BJQP,T12P4,7
apple1011,x,2024/10/17 11:17,0.63,1BJRV,T12P4,7
apple1012,x,2024/10/17 11:18,0.42,1BJPJ,T12P4,7
apple1013,x,2024/10/17 11:19,0.58,1BJQP,T12P4,7
apple1014,x,2024/10/17 11:19,0.37,1BJOS,T12P4,7
apple1015,x,2024/10/17 11:20,0.53,1BJPS,T12P4,7
apple1016,x,2024/10/17 11:22,0.61,1BJQM,T12P4,7
apple1017,x,2024/10/17 11:24,0.61,1BJQT,T12P4,7
apple1018,x,2024/10/17 11:24,0.37,1BJOT,T12P4,7
apple1019,x,2024/10/17 11:24,0.41,1BJPO,T12P4,7
apple1020,x,2024/10/21 12:14,0.59,1BJRY,T12P4,7
apple1021,x,2024/10/21 12:14,0.59,1BJRY,T12P4,7
apple1022,x,2024/10/21 12:15,0.48,1BJSA,T12P4,7
apple1023,x,2024/10/21 12:15,0.78,1BJSV,T12P4,7
apple1024,x,2024/10/21 12:15,0.61,1BJRX,T12P4,7
apple1025,x,2024/10/21 12:16,0.38,1BJTD,T12P4,7
apple1026,x,2024/10/21 12:17,0.58,1BJSE,T12P4,7
apple1027,x,2024/10/21 12:18,0.84,1BJSZ,T12P4,7
apple1028,x,2024/10/21 12:18,0.56,1BJSF,T12P4,7
apple1029,x,2024/10/21 12:18,0.59,1BJSS,T12P4,7
apple1030,x,2024/10/21 12:18,0.56,1BJSF,T12P4,7
apple1031,x,2024/10/21 12:20,0.54,1BJSP,T12P4,7
apple1032,x,2024/10/21 12:20,0.78,1BJSV,T12P4,7
apple1033,x,2024/10/21 12:20,0.48,1BJSG,T12P4,7
apple1034,x,2024/10/21 12:19,0.38,1BJTJ,T12P4,7
apple1035,x,2024/10/21 12:20,0.54,1BJSP,T12P4,7
apple1036,x,2024/10/21 12:22,0.47,1BJTE,T12P4,7
apple1037,x,2024/10/21 12:22,0.79,1BJSZ,T12P4,7
apple1038,x,2024/10/21 12:22,0.61,1BJRX,T12P4,7
apple1039,x,2024/10/21 12:23,0.55,1BJTE,T12P4,7
apple1040,x,2024/10/21 13:35,0.78,1BJUE,T12P4,7
apple1041,x,2024/10/21 13:35,0.75,1BJTK,T12P4,7
apple1042,x,2024/10/21 13:35,0.79,1BJSY,T12P4,7
apple1043,x,2024/10/21 13:36,0.38,1BJSO,T12P4,7
apple1044,x,2024/10/21 13:35,0.75,1BJTK,T12P4,7
apple1045,x,2024/10/21 13:36,0.9,1BJUJ,T12P4,7
apple1046,x,2024/10/21 13:36,0.77,1BJUH,T12P4,7
apple1047,x,2024/10/21 13:37,0.6,1BJRZ,T12P4,7
apple1048,x,2024/10/21 13:37,0.6,1BJRZ,T12P4,7
apple1049,x,2024/10/21 13:37,0.29,1BJUF,T12P4,7
apple1050,x,2024/10/21 13:38,0.33,1BJUL,T12P4,7
apple1051,x,2024/10/21 13:38,0.75,1BJTZ,T12P4,7
apple1052,x,2024/10/21 13:40,0.49,1BJUI,T12P4,7
apple1053,x,2024/10/21 13:40,0.9,1BJUJ,T12P4,7
apple1054,x,2024/10/21 13:41,0.48,1BJUU,T12P4,7
apple1055,x,2024/10/21 13:41,0.77,1BJUE,T12P4,7
apple1056,x,2024/10/21 13:40,0.77,1BJUP,T12P4,7
apple1057,x,2024/10/21 13:41,0.48,1BJUK,T12P4,7
apple1058,x,2024/10/21 13:41,0.31,1BJUM,T12P4,7
apple1059,x,2024/10/21 13:42,0.32,1BJUF,T12P4,7
apple1060,x,2024/10/21 13:42,0.7,1BJUT,T12P4,7
apple1061,x,2024/10/21 13:42,0.7,1BJUT,T12P4,7
apple1062,x,2024/10/21 13:42,0.31,1BJUM,T12P4,7
apple1063,x,2024/10/21 13:43,0.48,1BJUK,T12P4,7
apple1064,x,2024/10/21 13:43,0.69,1BJUP,T12P4,7
apple1065,x,2024/10/24 09:37,0.42,1BJUG,T12P4,7
apple1066,x,2024/10/24 09:38,0.38,1BJUX,T12P4,7
apple1067,x,2024/10/24 09:39,0.51,1BJVI,T12P4,7
apple1068,x,2024/10/24 09:39,0.46,1BJVJ,T12P4,7
apple1069,x,2024/10/24 09:40,0.61,1BJVQ,T12P4,7
apple1070,x,2024/10/24 09:40,0.51,1BJVN,T12P4,7
apple1071,x,2024/10/24 09:41,0.46,1BJVJ,T12P4,7
apple1072,x,2024/10/24 09:40,0.38,1BJUX,T12P4,7
apple1073,x,2024/10/24 09:41,0.51,1BJVI,T12P4,7
apple1074,x,2024/10/24 09:41,0.46,1BJUR,T12P4,7
apple1075,x,2024/10/24 09:41,0.61,1BJVQ,T12P4,7
apple1076,x,2024/10/24 09:42,0.61,1BJVK,T12P4,7
apple1077,x,2024/10/24 09:41,0.85,1BJVB,T12P4,7
apple1078,x,2024/10/24 09:42,0.46,1BJVR,T12P4,7
apple1079,x,2024/10/24 09:42,0.51,1BJVI,T12P4,7
apple1080,x,2024/10/24 09:42,0.66,1BJVM,T12P4,7
apple1081,x,2024/10/24 09:42,0.56,1BJUO,T12P4,7
apple1082,x,2024/10/24 09:42,0.42,1BJUY,T12P4,7
apple1083,x,2024/10/24 09:43,0.46,1BJVR,T12P4,7
apple1084,x,2024/10/24 09:43,0.48,1BJVI,T12P4,7
apple1085,x,2024/10/24 09:43,0.66,1BJVM,T12P4,7
apple1086,x,2024/10/24 09:43,0.73,1BJUW,T12P4,7
apple1087,x,2024/10/24 09:43,0.79,1BJVB,T12P4,7
apple1088,x,2024/10/24 09:43,0.51,1BJVN,T12P4,7
apple1089,x,2024/10/24 09:43,0.46,1BJUR,T12P4,7
apple1090,x,2024/10/24 09:44,0.69,1BJVP,T12P4,7
apple1091,x,2024/10/24 09:43,0.69,1BJVS,T12P4,7
apple1092,x,2024/10/24 09:44,0.41,1BJUN,T12P4,7
apple1093,x,2024/10/24 09:44,0.4,1BJVD,T12P4,7
apple1094,x,2024/10/24 09:45,0.69,1BJVP,T12P4,7
apple1095,x,2024/10/24 09:45,0.66,1BJVM,T12P4,7
apple1096,x,2024/10/24 09:46,0.61,1BJVQ,T12P4,7
apple1097,x,2024/11/15 11:45,0.45,1BJVL,T12P4,7
apple1098,x,2024/11/15 11:46,0.62,1BJVU,T12P4,7
apple1099,x,2024/11/15 11:48,0.62,1BJVE,T12P4,7
apple1100,x,2024/11/15 11:48,0.46,1BJWB,T12P4,7
apple1101,x,2024/11/15 11:50,0.43,1BJVV,T12P4,7
apple1102,x,2024/11/15 11:49,0.52,1BJWF,T12P4,7
apple1103,x,2024/11/15 11:49,0.52,1BJWB,T12P4,7
apple1104,x,2024/11/15 11:50,0.73,1BJVO,T12P4,7
apple1105,x,2024/11/15 11:50,0.52,1BJWC,T12P4,7
apple1106,x,2024/11/15 11:50,0.75,1BJVW,T12P4,7
apple1107,x,2024/11/15 11:51,0.56,1BJWG,T12P4,7
apple1108,x,2024/11/15 11:51,0.65,1BJWE,T12P4,7
apple1109,x,2024/11/15 11:51,0.62,1BJVU,T12P4,7
apple1110,x,2024/11/15 11:51,0.65,1BJWE,T12P4,7
apple1111,x,2024/11/15 11:51,0.75,1BJVW,T12P4,7
apple1112,x,2024/11/15 11:52,0.63,1BJWO,T12P4,7
apple1113,x,2024/11/15 11:53,0.6,1BJWH,T12P4,7
apple1114,x,2024/11/15 11:54,0.53,1BJWR,T12P4,7
apple1115,x,2024/11/15 11:53,0.62,1BJVE,T12P4,7
apple1116,x,2024/11/15 11:53,0.64,1BJWM,T12P4,7
apple1117,x,2024/11/15 11:54,0.48,1BJVL,T12P4,7
apple1118,x,2024/11/15 11:55,0.62,1BJWI,T12P4,7
apple1119,x,2024/11/15 11:54,0.61,1BJVZ,T12P4,7
apple1120,x,2024/11/15 11:55,0.64,1BJWM,T12P4,7
apple1121,x,2024/11/15 11:55,0.67,1BJWU,T12P4,7
apple1122,x,2024/11/15 11:56,0.63,1BJWO,T12P4,7
apple1123,x,2024/11/15 11:56,0.62,1BJWI,T12P4,7
apple1124,x,2024/11/15 11:56,0.62,1BJWI,T12P4,7
apple1125,x,2024/11/15 11:56,0.48,1BJVT,T12P4,7
apple1126,x,2024/11/15 11:56,0.52,1BJWC,T12P4,7
apple1127,x,2024/11/15 11:57,0.63,1BJWQ,T12P4,7
apple1128,x,2024/11/15 11:57,0.62,1BJVE,T12P4,7
apple1129,x,2024/11/15 11:58,0.67,1BJWP,T12P4,7
apple1130,x,2024/11/15 11:58,0.43,1BJVV,T12P4,7
apple1131,x,2024/11/15 11:58,0.56,1BJWG,T12P4,7
apple1132,x,2024/11/15 11:58,0.63,1BJWQ,T12P4,7
apple1133,x,2024/11/15 11:59,0.61,1BJVZ,T12P4,7
apple1134,x,2024/11/15 11:58,0.54,1BJWC,T12P4,7
apple1135,x,2024/11/15 11:58,0.52,1BJWX,T12P4,7
apple1136,x,2024/11/15 11:59,0.58,1BJWH,T12P4,7
apple1137,x,2024/11/15 12:00,0.79,1BJWS,T12P4,7
apple1138,x,2024/11/15 12:00,0.67,1BJWQ,T12P4,7
apple1139,x,2024/11/15 12:01,0.63,1BJWQ,T12P4,7
apple1140,x,2024/11/15 12:01,0.67,1BJWU,T12P4,7
apple1141,x,2024/11/15 12:01,0.79,1BJWS,T12P4,7
apple1142,x,2024/11/22 11:17,0.82,1BJWL,T12P4,7
apple1143,x,2024/11/22 11:19,0.61,1BJWN,T12P4,7
apple1144,x,2024/11/22 11:19,0.56,1BJWT,T12P4,7
apple1145,x,2024/11/22 11:22,0.82,1BJWL,T12P4,7
apple1146,x,2024/11/22 11:27,0.61,1BJXE,T12P4,7
apple1147,x,2024/11/22 11:30,0.6,1BJXG,T12P4,7
apple1148,x,2024/11/22 11:33,0.53,1BJWK,T12P4,7
apple1149,x,2024/11/22 11:35,0.51,1BJXC,T12P4,7
apple1150,x,2024/11/22 11:38,0.77,1BJXF,T12P4,7
apple1151,x,2024/11/22 11:42,0.84,1BJXH,T12P4,7
apple1152,x,2024/11/22 11:46,0.84,1BJXH,T12P4,7
apple1153,x,2024/11/25 12:25,0.43,1BJWV,T12P4,7
apple1154,x,2024/11/25 12:25,0.51,1BJWW,T12P4,7
apple1155,x,2024/11/25 12:25,0.37,1BJXA,T12P4,7
apple1156,x,2024/11/25 12:25,0.43,1BJWV,T12P4,7
apple1157,x,2024/11/25 12:26,0.51,1BJWW,T12P4,7
apple1158,x,2024/11/25 12:26,0.64,1BJXP,T12P4,7
apple1159,x,2024/11/25 12:26,0.61,1BJXR,T12P4,7
apple1160,x,2024/11/25 12:26,0.63,1BJXP,T12P4,7
apple1161,x,2024/11/25 12:26,0.48,1BJXT,T12P4,7
apple1162,x,2024/11/25 12:26,0.5,1BJXX,T12P4,7
apple1163,x,2024/11/25 12:26,0.44,1BJYH,T12P4,7
apple1164,x,2024/11/25 12:27,0.61,1BJXR,T12P4,7
apple1165,x,2024/11/25 12:27,0.44,1BJYH,T12P4,7
apple1166,x,2024/12/2 15:04,0.5,1BJXU,T12P4,7
apple1167,x,2024/12/2 15:04,0.63,1BJXS,T12P4,7
apple1168,x,2024/12/2 15:04,0.51,1BJXU,T12P4,7
apple1169,x,2024/12/2 15:04,0.66,1BJXS,T12P4,7
apple1170,x,2024/12/2 15:04,0.66,1BJYD,T12P4,7
apple1171,x,2024/12/2 15:04,0.66,1BJYD,T12P4,7
apple1172,x,2024/12/2 15:04,0.41,1BJXZ,T12P4,7
apple1173,x,2024/12/2 15:04,0.65,1BJXV,T12P4,7
apple1174,x,2024/12/2 15:04,0.51,1BJYE,T12P4,7
apple1175,x,2024/12/2 15:05,0.51,1BJYE,T12P4,7
apple1176,x,2024/12/2 15:05,0.44,1BJYC,T12P4,7
apple1177,x,2024/12/2 15:05,0.51,1BJYL,T12P4,7
apple1178,x,2024/12/2 15:05,0.66,1BJXV,T12P4,7
apple1179,x,2024/12/2 15:05,0.51,1BJYL,T12P4,7
apple1180,x,2024/12/2 15:05,0.42,1BJYK,T12P4,7
apple1181,x,2024/12/2 15:05,0.51,1BJYL,T12P4,7
apple1182,x,2024/12/2 15:05,0.32,1BJXW,T12P4,7
apple1183,x,2024/12/2 15:06,0.41,1BJXZ,T12P4,7
apple1184,x,2024/12/2 15:06,0.54,1BJYP,T12P4,7
apple1185,x,2024/12/2 15:06,0.41,1BJYC,T12P4,7
apple1186,x,2024/12/2 15:06,0.51,1BJXU,T12P4,7
apple1187,x,2024/12/2 15:06,0.65,1BJXB,T12P4,7
apple1188,x,2024/12/2 15:06,0.66,1BJYD,T12P4,7
apple1189,x,2024/12/2 15:06,0.37,1BJYF,T12P4,7
apple1190,x,2024/12/2 15:06,0.4,1BJYO,T12P4,7
apple1191,x,2024/12/2 15:06,0.48,1BJYU,T12P4,7
apple1192,x,2024/12/2 15:06,0.55,1BJYV,T12P4,7
apple1193,x,2024/12/2 15:06,0.4,1BJYO,T12P4,7
apple1194,x,2024/12/2 15:07,0.48,1BJYU,T12P4,7
apple1195,x,2024/12/2 15:07,0.39,1BJYG,T12P4,7
apple1196,x,2024/12/2 15:07,0.39,1BJYG,T12P4,7
apple1197,x,2024/12/2 15:07,0.46,1BJZA,T12P4,7
apple1198,x,2024/12/2 15:07,0.46,1BJZA,T12P4,7
apple1199,x,2024/12/2 15:07,0.43,1BJYT,T12P4,7
apple1200,x,2024/12/2 15:07,0.54,1BJYV,T12P4,7
apple1201,x,2024/12/2 15:07,0.47,1BJZE,T12P4,7
apple1202,x,2024/12/2 15:07,0.65,1BJXB,T12P4,7
apple1203,x,2024/12/2 15:08,0.48,1BJYU,T12P4,7
apple1204,x,2024/12/2 15:08,0.53,1BJXY,T12P4,7
apple1205,x,2024/12/2 15:08,0.54,1BJYP,T12P4,7
apple1206,x,2024/12/2 15:08,0.53,1BJXY,T12P4,7
apple1207,x,2024/12/2 15:08,0.45,1BJZB,T12P4,7
apple1208,x,2024/12/2 15:08,0.47,1BJZE,T12P4,7
apple1209,x,2024/12/2 15:08,0.48,1BJYU,T12P4,7
apple1210,x,2024/12/2 15:08,0.37,1BJZF,T12P4,7
apple1211,x,2024/12/2 15:08,0.54,1BJYM,T12P4,7
apple1212,x,2024/12/2 15:08,0.54,1BJYM,T12P4,7
apple1213,x,2024/12/2 15:09,0.54,1BJYN,T12P4,7
apple1214,x,2024/12/2 15:09,0.47,1BJZB,T12P4,7
apple1215,x,2024/12/2 15:09,0.54,1BJYN,T12P4,7
apple1216,x,2024/12/2 15:09,0.65,1BJXB,T12P4,7
apple1217,x,2024/12/5 17:36,0.36,1BJYZ,T12P4,7
apple1218,x,2024/12/5 17:36,0.37,1BJYZ,T12P4,7
apple1219,x,2024/12/5 17:36,0.41,1BJZT,T12P4,7
apple1220,x,2024/12/5 17:37,0.24,1BJZG,T12P4,7
apple1221,x,2024/12/5 17:37,0.63,1BJZD,T12P4,7
apple1222,x,2024/12/5 17:37,0.23,1BJZG,T12P4,7
